MSZoning,LotFrontage,LotArea,LotShape,Neighborhood,HouseStyle,OverallQual,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtExposure,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,PoolQC,Fence,SaleCondition,SQR_ROOM,TOTAL_ROOMS,TOTAL_AREA,TOTAL_VOL
0.0,0.0,-0.4739377470355731,0.0,0.0,0.0,-0.5,-0.32608695652173914,-0.7837837837837838,2.0,0.0,-2.25,-0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.1691821691821692,0.0811965811965812,0.07462686567164178,1.0,0.0,0.0,0.4948453608247423,0.0,-0.19312475859405176,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-4.0,-1.0,0.0,-0.5641025641025641,0.5,-1.0,-0.7701863354037267,0.0,0.0,0.0,0.0,-0.36764705882352944,0.0,0.0,0.0,-2.0,-4.0,-0.058369814467375575,-0.6666666666666666,-0.11161387631975868,0.0
0.0,1.55,1.1700839920948616,-1.0,0.4,1.0,1.0,0.6956521739130435,0.32432432432432434,0.0,0.0,0.0,0.0,2.313546423135464,-1.0,0.0,1.0,-1.0,-3.0,-0.5384345384345385,1.1632478632478633,0.33134328358208953,0.0,0.0,0.0,0.13942071674030437,1.6730769230769231,1.4090382387022016,0.0,1.0,1.0,1.0,0.0,-1.0,1.5,0.0,0.0,0.5,0.6410256410256411,0.0,1.0,1.544513457556936,0.0,0.0,0.0,1.4285714285714286,1.8970588235294117,0.0,0.0,0.0,0.0,1.0,0.6566604127579734,1.3333333333333333,1.060834590246355,3.0782298418135334
1.0,-0.65,-0.501358695652174,0.0,-0.3,-0.3333333333333333,0.5,-0.9347826086956522,-1.1891891891891893,0.0,0.0,0.25,0.2,0.0,0.0,0.0,1.0,1.0,0.0,-0.5384345384345385,0.2726495726495726,-0.7054726368159204,0.0,0.0,-3.0,0.041237113402061855,0.0,-0.5500193124758594,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.2820512820512822,0.5,-1.0,-0.8281573498964804,0.0,0.0,-2.0,0.0,-0.36764705882352944,205.0,0.0,0.0,-4.0,0.0,-0.7325411715655615,-0.6666666666666666,-0.7380593262946205,0.0
0.0,0.25,0.06509387351778656,0.0,-0.7,0.0,1.0,0.6304347826086957,0.21621621621621623,2.0,0.0,0.0,0.0,1.7108066971080669,-1.0,0.0,1.0,0.0,0.0,-0.5384345384345385,2.2213675213675215,1.56318407960199,0.0,0.0,0.0,1.390279823269514,0.0,0.511394360757049,0.0,0.0,0.0,0.0,0.0,-1.0,0.5,0.0,0.0,0.0,0.5641025641025641,0.0,0.0,0.2236024844720497,0.0,0.0,0.0,1.0178571428571428,1.9705882352941178,0.0,0.0,0.0,0.0,0.0,0.5240775484677923,0.0,1.0990447461035697,1.9784850625253685
1.0,-1.3,-1.298048418972332,0.0,-0.2,0.0,-0.5,0.06521739130434782,-0.4864864864864865,0.0,0.0,-1.75,-1.6,0.0,0.0,0.0,1.0,0.0,0.0,0.640926640926641,-0.47435897435897434,0.09651741293532339,1.0,0.0,0.0,-0.053019145802650956,0.0,-0.6241792197759752,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10256410256410256,0.5,0.0,0.38095238095238093,0.0,0.0,0.0,0.5952380952380952,1.25,0.0,0.0,0.0,0.0,0.0,-0.8726287262872625,-0.3333333333333333,-0.38109602815485166,0.0
0.0,0.05,-0.30447134387351776,-1.0,0.7,0.0,-0.5,-0.10869565217391304,0.1891891891891892,0.0,0.0,-0.75,-0.6,0.0,0.0,-2.0,0.0,1.0,-1.0,-0.27448227448227447,-0.4675213675213675,0.136318407960199,0.0,0.0,0.0,-0.053019145802650956,0.0,-0.6241792197759752,1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-0.3076923076923077,0.5,-1.0,-0.8695652173913043,0.0,0.0,0.0,2.4166666666666665,0.9558823529411765,0.0,0.0,0.0,-2.0,0.0,-0.8726287262872625,-0.3333333333333333,-0.3609854198089492,0.0
0.0,2.0,1.1737895256916997,0.0,0.4,0.0,1.0,0.7391304347826086,0.35135135135135137,0.0,0.0,0.0,0.0,3.896499238964992,-1.0,0.0,1.0,0.0,0.0,-0.5384345384345385,1.8606837606837607,1.1432835820895522,0.0,0.0,0.0,1.0073637702503682,0.0,0.21011973735032832,0.0,0.0,0.0,0.0,0.0,-1.0,0.5,0.0,0.0,0.0,0.6923076923076923,0.0,1.0,1.6977225672877847,0.0,0.0,0.0,0.0,0.45588235294117646,0.0,0.0,0.0,0.0,0.0,0.036272670419012075,0.0,0.6907993966817496,4.254359587996109
0.0,-0.5,-0.5628705533596838,0.0,0.0,0.0,-0.5,-0.4782608695652174,0.16216216216216217,0.0,0.0,0.25,0.2,0.0,0.0,0.0,0.0,1.0,-1.0,-0.2098982098982099,-0.5085470085470085,-0.18208955223880596,1.0,0.0,0.0,-0.36720667648502703,0.0,-0.8713789107763615,0.0,-1.0,0.0,0.0,0.0,-1.0,-0.5,0.0,-1.0,1.0,0.6410256410256411,0.5,0.0,0.39751552795031053,0.0,0.0,0.0,1.3214285714285714,0.10294117647058823,0.0,0.0,0.0,0.0,0.0,-0.814258911819887,-0.6666666666666666,-0.6827551533433887,0.0
0.0,1.4,0.49394762845849804,0.0,0.4,0.0,1.0,0.7391304347826086,0.3783783783783784,0.0,0.0,0.0,0.0,1.21765601217656,-1.0,0.0,1.0,-1.0,0.0,1.1716391716391716,0.01452991452991453,1.4179104477611941,0.0,0.0,0.0,1.2115856651939125,0.0,0.3707995365005794,1.0,0.0,0.0,0.0,0.0,-1.0,0.5,0.0,0.0,0.0,0.717948717948718,0.0,1.0,1.2091097308488612,0.0,0.0,0.0,0.0,0.36764705882352944,0.0,0.0,0.0,0.0,0.0,0.2964352720450278,0.3333333333333333,0.9341377576671694,1.3720155078861724
0.0,-1.15,1.6903409090909092,-1.0,0.0,0.0,-0.5,-0.34782608695652173,0.08108108108108109,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,-2.0,1.2544752544752544,-0.4623931623931624,0.9800995024875622,1.0,0.0,0.0,1.0073637702503682,0.0,0.21011973735032832,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.5897435897435898,0.0,-1.0,-0.6666666666666666,0.0,0.0,0.0,1.7142857142857142,3.426470588235294,0.0,0.0,0.0,0.0,0.0,0.703356264331874,-0.3333333333333333,0.6083459024635495,0.0
1.0,-0.5,-0.7792737154150198,-1.0,-0.9,0.0,-1.0,-1.0,-1.1891891891891893,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,1.0,0.0,-0.5384345384345385,0.07264957264957266,-0.9383084577114428,0.25,-1.0,0.0,-1.1134020618556701,0.0,-1.4584781769022788,0.0,-1.0,0.0,-2.0,0.0,-2.0,-1.0,0.0,-1.0,1.0,-1.5384615384615385,0.5,-1.0,-0.9937888198757764,-4.0,0.0,0.0,0.2916666666666667,-0.36764705882352944,87.0,0.0,0.0,0.0,0.0,-1.6898061288305182,-1.3333333333333333,-1.4469582704876822,0.0
-3.0,-1.0,-0.24172430830039526,0.0,-0.3,1.0,-1.0,-1.1521739130434783,-1.1891891891891893,1.0,0.0,-2.25,-2.0,0.0,0.0,-3.0,-1.0,1.0,0.0,-0.5384345384345385,0.2931623931623932,-0.681592039800995,1.0,-1.0,0.0,-0.8600883652430045,0.9175824175824175,-0.22711471610660486,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,-1.5384615384615385,0.5,-1.0,-0.9523809523809523,0.0,-4.0,-2.0,0.0,0.4264705882352941,172.0,0.0,0.0,-2.0,0.0,-0.12257661038148836,-0.6666666666666666,-0.5158371040723982,0.0
0.0,0.05,-0.23085474308300397,-1.0,0.7,0.0,-0.5,-0.15217391304347827,0.32432432432432434,0.0,0.0,-1.5,-1.4,0.0,0.0,0.0,0.0,1.0,0.0,-0.5384345384345385,1.282905982905983,0.47064676616915424,0.5,0.0,0.0,0.2768777614138439,0.0,-0.3646195442255697,0.0,-1.0,1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-0.358974358974359,0.5,-1.0,-0.865424430641822,0.0,0.0,0.0,0.0,0.5882352941176471,0.0,0.0,0.0,-2.0,0.0,-0.3823222847613091,-0.3333333333333333,-0.023127199597787834,0.0
0.0,0.75,0.3879693675889328,0.0,-0.7,0.0,1.0,0.7391304347826086,0.35135135135135137,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,-1.0,-3.0,-0.5384345384345385,1.2931623931623932,0.48258706467661694,0.0,0.0,0.0,0.28865979381443296,0.0,-0.3553495558130552,0.0,0.0,0.0,0.0,0.0,-1.0,0.5,0.0,-1.0,0.0,0.6923076923076923,0.0,0.0,0.016563146997929608,0.0,0.0,0.0,0.0,0.07352941176470588,0.0,0.0,0.0,0.0,0.0,-0.8792995622263912,0.0,-0.011060834590246356,0.0
0.0,0.0,0.2651926877470356,-1.0,0.0,0.0,-0.5,-0.30434782608695654,-0.9459459459459459,2.0,0.0,-2.25,-2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8908388908388908,-0.16666666666666666,0.808955223880597,0.5,0.0,0.0,1.2037309769268532,0.0,0.3646195442255697,0.0,-1.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-0.5384615384615384,0.0,0.0,-0.13664596273291926,0.0,0.0,0.0,0.0,0.19117647058823528,0.0,0.0,0.0,0.0,0.0,0.9952053366687504,0.0,0.6224233283056813,0.0
0.0,-0.5,-0.5349555335968379,0.0,0.4,0.0,1.5,0.6956521739130435,0.2972972972972973,2.0,0.0,-1.0,-1.0,1.4977168949771689,-3.0,0.0,1.0,-1.0,0.0,1.0803790803790805,-0.1188034188034188,1.1333333333333333,0.0,0.0,0.0,0.930780559646539,0.0,0.14986481266898416,1.0,0.0,0.0,-1.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.6410256410256411,-1.0,0.0,0.3146997929606625,0.0,0.0,0.0,1.2083333333333333,0.3235294117647059,0.0,0.0,0.0,0.0,0.0,0.589535126120492,0.0,0.6465560583207642,1.6152166694261243
0.0,1.9,0.9731966403162056,0.0,0.4,1.0,1.0,0.6739130434782609,0.2972972972972973,0.0,0.0,0.0,0.0,0.8036529680365296,-1.0,0.0,1.0,-1.0,-3.0,-0.5384345384345385,1.093162393162393,0.24975124378109453,0.0,0.0,0.0,0.08836524300441827,1.8131868131868132,1.5264580919273851,0.0,1.0,1.0,1.0,0.0,-1.0,1.5,0.0,0.0,0.5,0.6153846153846154,-1.0,1.0,0.8737060041407867,0.0,0.0,0.0,0.6726190476190477,0.10294117647058823,0.0,0.0,0.0,0.0,0.0,0.804530609408658,1.3333333333333333,1.0960281548516844,1.0862465084050368
0.0,2.1,0.34103260869565216,0.0,-0.7,0.0,-0.5,0.45652173913043476,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5384345384345385,1.058974358974359,0.2099502487562189,0.0,0.0,0.0,0.019636720667648502,0.0,-0.567014291232136,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.38461538461538464,0.5,0.0,0.7950310559006211,0.0,0.0,0.0,2.3333333333333335,0.5735294117647058,0.0,0.0,0.0,0.0,0.0,-0.7646445695226177,-0.3333333333333333,-0.2865761689291101,0.0
0.0,0.2,-0.2338191699604743,0.0,0.0,0.0,-0.5,-0.41304347826086957,-0.10810810810810811,2.0,0.0,0.25,0.2,3.95738203957382,0.0,0.0,0.0,1.0,0.0,1.1646191646191646,-0.6726495726495727,0.6079601990049751,0.5,0.0,0.0,0.41237113402061853,0.0,-0.25801467748165313,0.0,-1.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,-0.6666666666666666,-1.0,0.0,0.07453416149068323,0.0,0.0,0.0,0.0,-0.36764705882352944,0.0,0.0,0.0,0.0,0.0,0.5761100687929949,-0.6666666666666666,0.11563599798893917,3.890250561174833
0.0,-0.1,-0.3845108695652174,0.0,0.0,0.0,-0.5,-0.43478260869565216,0.35135135135135137,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,1.0,0.0,0.4878904878904879,-0.258974358974359,0.13034825870646766,1.0,0.0,0.0,-0.05891016200294551,0.0,-0.6288142139822325,1.0,-1.0,0.0,0.0,0.0,-1.0,-0.5,0.0,-1.0,1.0,-0.6923076923076923,0.5,-1.0,-0.968944099378882,0.0,0.0,0.0,0.0,0.39705882352941174,0.0,0.0,0.0,0.0,-4.0,-0.2644152595372105,-0.6666666666666666,-0.36701860231271993,0.0
0.0,-0.25,-0.8494318181818182,0.0,-0.5,0.0,-1.0,-0.391304347826087,-1.054054054054054,0.0,0.0,-3.0,-0.6,0.0,0.0,0.0,1.0,0.5,1.0,-0.5384345384345385,-0.8162393162393162,-1.973134328358209,1.0,-1.0,-2.0,0.12763868433971526,0.0,-0.4820393974507532,0.0,0.0,0.0,-1.0,1.0,-2.0,0.0,0.0,-1.0,1.25,0.0,-0.5,-2.0,-1.9875776397515528,-2.0,-2.0,-2.0,0.0,-0.36764705882352944,0.0,0.0,0.0,0.0,-3.0,-0.6041275797373354,-0.3333333333333333,-1.3343388637506284,0.0
0.0,0.7,-0.20269268774703558,0.0,0.0,0.0,0.0,-0.17391304347826086,-0.7837837837837838,0.0,0.0,0.25,0.2,0.6149162861491628,0.0,0.0,0.0,1.0,0.0,0.36433836433836436,-0.05555555555555555,0.19203980099502488,0.0,0.0,0.0,0.4653902798232695,0.0,-0.21629972962533797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.38461538461538464,0.0,0.0,-0.16563146997929606,0.0,0.0,0.0,0.0,1.661764705882353,0.0,0.0,0.0,-3.0,-4.0,-0.10214717531790714,-0.3333333333333333,-0.06737053795877325,0.6107445436175883
0.0,2.25,1.8346096837944663,0.0,1.1,0.0,-0.5,-0.30434782608695654,-0.9459459459459459,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,1.0,-2.0,0.8192348192348192,-0.16153846153846155,0.7134328358208956,0.5,0.0,0.0,0.4732449680903289,0.0,-0.21011973735032832,0.0,-1.0,1.0,-1.0,0.0,0.0,-0.5,0.0,1.0,0.0,-0.5384615384615384,0.0,-1.0,-0.7122153209109731,0.0,0.0,-1.0,0.0,1.161764705882353,0.0,0.0,0.0,0.0,0.0,0.684677923702314,-0.3333333333333333,0.20010055304172952,0.0
